system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water,QA_snow
28,0.3886,-36.428051108882386,-6.861324397394947,goodQA,lower,low,no,land,no
29,0.3679,-36.41899303090853,-6.861324397394947,goodQA,lower,low,no,land,no
30,0.3186,-36.40993495293469,-6.861324397394947,goodQA,lower,low,no,land,no
31,0.3033,-36.400876874960844,-6.861324397394947,goodQA,lower,low,no,shorelines,no
32,0.2917,-36.391818796987,-6.861324397394947,goodQA,lower,low,no,shorelines,no
33,0.3517,-36.519322074546885,-6.870317603317545,goodQA,highest,low,no,land,no
34,0.3448,-36.51026382537939,-6.870317603317545,goodQA,highest,low,no,land,no
35,0.3912,-36.50120557621189,-6.870317603317545,goodQA,highest,low,no,land,no
36,0.432,-36.492147327044385,-6.870317603317545,goodQA,highest,low,no,land,no
37,0.5108,-36.4830890778769,-6.870317603317545,goodQA,highest,low,no,land,no
38,0.4892,-36.474030828709395,-6.870317603317545,goodQA,highest,low,no,land,no
39,0.4582,-36.46497257954189,-6.870317603317545,goodQA,lower,low,no,land,no
40,0.3929,-36.455914330374405,-6.870317603317545,goodQA,lower,low,no,land,no
41,0.3688,-36.4468560812069,-6.870317603317545,goodQA,lower,low,no,land,no
42,0.3753,-36.4377978320394,-6.870317603317545,goodQA,highest,low,no,land,no
43,0.4225,-36.42873958287191,-6.870317603317545,goodQA,lower,low,no,land,no
44,0.4035,-36.4196813337044,-6.870317603317545,goodQA,lower,low,no,land,no
45,0.3869,-36.410623084536915,-6.870317603317545,goodQA,lower,low,no,land,no
46,0.3757,-36.40156483536942,-6.870317603317545,goodQA,lower,low,no,land,no
47,0.3214,-36.39250658620191,-6.870317603317545,goodQA,lower,low,no,shorelines,no
48,0.3229,-36.51095476572329,-6.879310809240143,goodQA,highest,low,no,land,no
49,0.3494,-36.501896345132494,-6.879310809240143,goodQA,highest,low,no,land,no
50,0.3738,-36.492837924541696,-6.879310809240143,goodQA,highest,low,no,land,no
51,0.5063,-36.483779503950906,-6.879310809240143,goodQA,highest,low,no,land,no
52,0.5133,-36.47472108336011,-6.879310809240143,goodQA,highest,low,no,land,no
53,0.496,-36.46566266276931,-6.879310809240143,goodQA,lower,low,no,land,no
54,0.4753,-36.45660424217852,-6.879310809240143,goodQA,lower,low,no,land,no
55,0.4283,-36.44754582158773,-6.879310809240143,goodQA,lower,low,no,land,no
56,0.3796,-36.438487400996934,-6.879310809240143,goodQA,highest,low,no,land,no
57,0.4311,-36.42942898040614,-6.879310809240143,goodQA,lower,low,no,land,no
58,0.4424,-36.42037055981534,-6.879310809240143,goodQA,lower,low,no,land,no
59,0.4594,-36.41131213922455,-6.879310809240143,goodQA,lower,low,no,land,no
60,0.412,-36.40225371863376,-6.879310809240143,goodQA,lower,low,no,land,no
61,0.3909,-36.393195298042954,-6.879310809240143,goodQA,lower,low,no,land,no
62,0.3422,-36.384136877452164,-6.879310809240143,goodQA,lower,low,no,land,no
63,0.39,-36.502588039521555,-6.88830401516274,goodQA,highest,low,no,land,no
64,0.4142,-36.49352944727779,-6.88830401516274,goodQA,highest,low,no,land,no
65,0.4253,-36.484470855034026,-6.88830401516274,goodQA,highest,low,no,land,no
66,0.4591,-36.47541226279027,-6.88830401516274,goodQA,highest,low,no,land,no
67,0.4848,-36.46635367054651,-6.88830401516274,goodQA,lower,low,no,land,no
68,0.5092,-36.45729507830276,-6.88830401516274,goodQA,lower,low,no,land,no
69,0.56,-36.448236486059,-6.88830401516274,goodQA,highest,low,no,land,no
70,0.4774,-36.439177893815234,-6.88830401516274,goodQA,highest,low,no,land,no
71,0.4871,-36.43011930157148,-6.88830401516274,goodQA,lower,low,no,land,no
72,0.5045000000000001,-36.42106070932772,-6.88830401516274,goodQA,lower,low,no,land,no
73,0.5305,-36.412002117083965,-6.88830401516274,goodQA,lower,low,no,land,no
74,0.5019,-36.402943524840204,-6.88830401516274,goodQA,lower,low,no,land,no
75,0.4706,-36.39388493259644,-6.88830401516274,goodQA,lower,low,no,land,no
76,0.3992,-36.38482634035268,-6.88830401516274,goodQA,lower,low,no,land,no
77,0.3864,-36.50328065946575,-6.8972972210853385,goodQA,highest,low,no,land,no
78,0.3774,-36.49422189533933,-6.8972972210853385,goodQA,highest,low,no,land,no
79,0.3973,-36.48516313121292,-6.8972972210853385,goodQA,highest,low,no,land,no
80,0.4254,-36.47610436708651,-6.8972972210853385,goodQA,highest,low,no,land,no
81,0.4415,-36.4670456029601,-6.8972972210853385,goodQA,lower,low,no,land,no
82,0.5162,-36.45798683883369,-6.8972972210853385,goodQA,lower,low,no,land,no
83,0.5373,-36.44892807470728,-6.8972972210853385,goodQA,highest,low,no,land,no
84,0.6193000000000001,-36.43986931058087,-6.8972972210853385,regularQA,decreasing1,intermediate,no,land,no
85,0.4823,-36.43081054645446,-6.8972972210853385,goodQA,lower,low,no,land,no
86,0.5406000000000001,-36.42175178232804,-6.8972972210853385,goodQA,lower,low,no,land,no
87,0.4826,-36.41269301820164,-6.8972972210853385,goodQA,lower,low,no,land,no
88,0.421,-36.40363425407523,-6.8972972210853385,goodQA,lower,low,no,land,no
89,0.4816,-36.394575489948814,-6.8972972210853385,goodQA,lower,low,no,land,no
90,0.4554,-36.3855167258224,-6.8972972210853385,goodQA,lower,low,no,land,no
91,0.3993,-36.37645796169599,-6.8972972210853385,cloudy,decreasing4,intermediate,no,land,no
92,0.3877,-36.49491526881312,-6.906290427007936,goodQA,highest,low,no,land,no
93,0.404,-36.48585633257435,-6.906290427007936,goodQA,highest,low,no,land,no
94,0.3871,-36.476797396335584,-6.906290427007936,goodQA,highest,low,no,land,no
95,0.3835,-36.467738460096804,-6.906290427007936,goodQA,highest,low,no,land,no
96,0.4096,-36.45867952385804,-6.906290427007936,goodQA,highest,low,no,land,no
97,0.5558000000000001,-36.449620587619265,-6.906290427007936,goodQA,lower,low,no,land,no
98,0.5088,-36.44056165138049,-6.906290427007936,goodQA,lower,low,no,land,no
99,0.4442,-36.43150271514172,-6.906290427007936,goodQA,lower,low,no,land,no
100,0.551,-36.42244377890294,-6.906290427007936,goodQA,lower,low,no,land,no
101,0.5334,-36.41338484266417,-6.906290427007936,goodQA,lower,low,no,land,no
102,0.4926,-36.4043259064254,-6.906290427007936,goodQA,lower,low,no,land,no
103,0.4704,-36.39526697018662,-6.906290427007936,goodQA,lower,low,no,land,no
104,0.4613,-36.386208033947845,-6.906290427007936,goodQA,lower,low,no,land,no
105,0.4257,-36.37714909770908,-6.906290427007936,goodQA,lower,low,yes,land,no
106,0.392,-36.3680901614703,-6.906290427007936,goodQA,lower,low,yes,land,no
107,0.4248,-36.48655045920521,-6.915283632930533,goodQA,highest,low,no,land,no
108,0.3772,-36.477491350624355,-6.915283632930533,goodQA,highest,low,no,land,no
109,0.375,-36.46843224204348,-6.915283632930533,goodQA,highest,low,no,land,no
110,0.42,-36.45937313346261,-6.915283632930533,goodQA,lower,low,no,land,no
111,0.406,-36.45031402488174,-6.915283632930533,goodQA,lower,low,no,land,no
112,0.4269,-36.44125491630088,-6.915283632930533,goodQA,lower,low,no,land,no
113,0.382,-36.432195807720014,-6.915283632930533,goodQA,lower,low,no,land,no
114,0.4863,-36.423136699139135,-6.915283632930533,goodQA,lower,low,no,land,no
115,0.4934,-36.41407759055827,-6.915283632930533,goodQA,lower,low,no,land,no
116,0.502,-36.40501848197741,-6.915283632930533,goodQA,lower,low,no,land,no
117,0.5312,-36.395959373396536,-6.915283632930533,goodQA,lower,low,no,land,no
118,0.5291,-36.386900264815665,-6.915283632930533,goodQA,lower,low,no,land,no
119,0.4806,-36.37784115623481,-6.915283632930533,regularQA,decreasing1,intermediate,no,land,no
120,0.4909,-36.36878204765394,-6.915283632930533,regularQA,decreasing1,intermediate,no,land,no
121,0.4609,-36.359722939073066,-6.915283632930533,goodQA,lower,low,no,land,no
122,0.497,-36.487245511192526,-6.924276838853132,goodQA,highest,low,no,land,no
123,0.5552,-36.47818623003981,-6.924276838853132,goodQA,highest,low,no,land,no
124,0.4341,-36.469126948887094,-6.924276838853132,goodQA,lower,low,no,land,no
125,0.4341,-36.46006766773438,-6.924276838853132,goodQA,lower,low,no,land,no
126,0.3933,-36.45100838658166,-6.924276838853132,goodQA,lower,low,no,land,no
127,0.478,-36.44194910542895,-6.924276838853132,goodQA,lower,low,no,land,no
128,0.457,-36.43288982427624,-6.924276838853132,goodQA,lower,low,no,land,no
129,0.4129,-36.423830543123515,-6.924276838853132,goodQA,lower,low,no,land,no
130,0.4383,-36.414771261970806,-6.924276838853132,goodQA,lower,low,no,land,no
131,0.4344,-36.40571198081809,-6.924276838853132,goodQA,lower,low,no,land,no
132,0.4587,-36.396652699665374,-6.924276838853132,regularQA,decreasing1,intermediate,yes,land,no
133,0.4771,-36.38759341851266,-6.924276838853132,goodQA,lower,low,no,land,no
134,0.4782,-36.37853413735994,-6.924276838853132,goodQA,lower,low,no,land,no
135,0.5189,-36.369474856207226,-6.924276838853132,goodQA,lower,low,no,land,no
136,0.5039,-36.36041557505451,-6.924276838853132,goodQA,lower,low,no,land,no
137,0.5084000000000001,-36.351356293901794,-6.924276838853132,goodQA,lower,low,no,land,no
138,0.5098,-36.34229701274908,-6.924276838853132,goodQA,lower,low,no,land,no
139,0.4108,-36.47888203466907,-6.933270044775729,goodQA,highest,low,no,land,no
140,0.4404,-36.469822580714734,-6.933270044775729,goodQA,lower,low,no,land,no
141,0.4356,-36.4607631267604,-6.933270044775729,goodQA,lower,low,no,land,no
142,0.3885,-36.45170367280606,-6.933270044775729,goodQA,lower,low,no,land,no
143,0.4053,-36.44264421885172,-6.933270044775729,goodQA,lower,low,no,land,no
144,0.4648,-36.43358476489738,-6.933270044775729,goodQA,lower,low,no,land,no
145,0.4134,-36.42452531094304,-6.933270044775729,goodQA,lower,low,no,land,no
146,0.4128,-36.41546585698871,-6.933270044775729,goodQA,lower,low,no,land,no
147,0.4077,-36.406406403034374,-6.933270044775729,goodQA,lower,low,no,land,no
148,0.3667,-36.39734694908003,-6.933270044775729,goodQA,lower,low,no,land,no
149,0.3744,-36.388287495125695,-6.933270044775729,goodQA,lower,low,no,land,no
150,0.4097,-36.37922804117136,-6.933270044775729,goodQA,lower,low,no,land,no
151,0.4874,-36.370168587217016,-6.933270044775729,goodQA,lower,low,no,land,no
152,0.4938,-36.36110913326268,-6.933270044775729,goodQA,lower,low,no,land,no
153,0.4978,-36.352049679308344,-6.933270044775729,goodQA,lower,low,no,land,no
154,0.5101,-36.34299022535401,-6.933270044775729,goodQA,lower,low,no,land,no
155,0.5488000000000001,-36.33393077139967,-6.933270044775729,goodQA,lower,low,no,land,no
156,0.3841,-36.47051913761361,-6.942263250698327,goodQA,lower,low,no,shorelines,no
157,0.3468,-36.46145951062785,-6.942263250698327,goodQA,lower,low,no,land,no
158,0.3369,-36.452399883642094,-6.942263250698327,goodQA,lower,low,no,land,no
159,0.3738,-36.443340256656334,-6.942263250698327,regularQA,decreasing1,intermediate,no,land,no
160,0.4369,-36.43428062967058,-6.942263250698327,goodQA,lower,low,no,shorelines,no
161,0.4445,-36.42522100268482,-6.942263250698327,goodQA,lower,low,no,shorelines,no
162,0.3881,-36.41616137569906,-6.942263250698327,goodQA,lower,low,no,land,no
163,0.3983,-36.40710174871331,-6.942263250698327,goodQA,lower,low,no,land,no
164,0.4101,-36.39804212172755,-6.942263250698327,goodQA,lower,low,no,land,no
165,0.3855,-36.388982494741796,-6.942263250698327,goodQA,lower,low,no,land,no
166,0.3807,-36.379922867756044,-6.942263250698327,goodQA,lower,low,no,land,no
167,0.3941,-36.37086324077028,-6.942263250698327,goodQA,lower,low,no,land,no
168,0.4377,-36.361803613784524,-6.942263250698327,goodQA,lower,low,no,land,no
169,0.4334,-36.352743986798764,-6.942263250698327,goodQA,lower,low,no,land,no
170,0.4791,-36.34368435981301,-6.942263250698327,goodQA,lower,low,no,land,no
171,0.282,-36.47121661967105,-6.951256456620926,goodQA,highest,low,no,land,no
172,0.2814,-36.46215681942405,-6.951256456620926,goodQA,highest,low,no,land,no
173,0.2666,-36.453097019177065,-6.951256456620926,goodQA,highest,low,no,land,no
174,0.3857,-36.444037218930056,-6.951256456620926,regularQA,decreasing1,intermediate,no,land,no
175,0.4721,-36.43497741868307,-6.951256456620926,regularQA,decreasing1,intermediate,no,land,no
176,0.4721,-36.425917618436074,-6.951256456620926,goodQA,lower,low,no,shorelines,no
177,0.465,-36.41685781818908,-6.951256456620926,goodQA,lower,low,no,shorelines,no
178,0.4377,-36.40779801794209,-6.951256456620926,goodQA,lower,low,no,shorelines,no
179,0.4317,-36.39873821769509,-6.951256456620926,goodQA,lower,low,no,shorelines,no
180,0.3824,-36.3896784174481,-6.951256456620926,goodQA,lower,low,no,land,no
181,0.3698,-36.38061861720111,-6.951256456620926,goodQA,lower,low,no,land,no
182,0.3788,-36.37155881695411,-6.951256456620926,goodQA,lower,low,no,land,no
183,0.4351,-36.36249901670712,-6.951256456620926,goodQA,lower,low,no,land,no
184,0.5105000000000001,-36.35343921646012,-6.951256456620926,goodQA,lower,low,no,land,no
185,0.4036,-36.4719150269745,-6.960249662543523,goodQA,decreasing1,low,yes,land,no
186,0.3026,-36.46285505323643,-6.960249662543523,regularQA,decreasing1,intermediate,yes,land,no
187,0.3513,-36.45379507949836,-6.960249662543523,goodQA,decreasing1,low,yes,land,no
188,0.3134,-36.44473510576029,-6.960249662543523,goodQA,lower,low,yes,land,no
189,0.3989,-36.43567513202222,-6.960249662543523,goodQA,lower,low,no,shorelines,no
190,0.436,-36.42661515828414,-6.960249662543523,goodQA,lower,low,no,shorelines,no
191,0.4106,-36.417555184546075,-6.960249662543523,goodQA,lower,low,no,shorelines,no
192,0.4284,-36.408495210808,-6.960249662543523,goodQA,lower,low,no,shorelines,no
193,0.4209,-36.39943523706992,-6.960249662543523,goodQA,lower,low,no,shorelines,no
194,0.4218,-36.390375263331855,-6.960249662543523,goodQA,lower,low,no,land,no
195,0.4182,-36.381315289593786,-6.960249662543523,goodQA,lower,low,no,land,no
196,0.4167,-36.37225531585572,-6.960249662543523,goodQA,lower,low,no,land,no
197,0.4771,-36.36319534211765,-6.960249662543523,goodQA,lower,low,no,land,no
198,0.3978,-36.46355421215253,-6.969242868466121,goodQA,decreasing1,low,yes,land,no
199,0.4524,-36.45449406469352,-6.969242868466121,goodQA,lower,low,no,land,no
200,0.4308,-36.4454339172345,-6.969242868466121,goodQA,lower,low,no,land,no
201,0.4359,-36.4363737697755,-6.969242868466121,goodQA,lower,low,no,shorelines,no
202,0.5001,-36.42731362231648,-6.969242868466121,goodQA,lower,low,no,shorelines,no
203,0.5039,-36.41825347485747,-6.969242868466121,goodQA,lower,low,no,shorelines,no
204,0.4174,-36.40919332739846,-6.969242868466121,goodQA,lower,low,no,shorelines,no
205,0.4382,-36.40013317993945,-6.969242868466121,goodQA,lower,low,no,shorelines,no
206,0.4331,-36.39107303248044,-6.969242868466121,goodQA,lower,low,no,land,no
207,0.4652,-36.38201288502144,-6.969242868466121,goodQA,lower,low,no,land,no
208,0.471,-36.37295273756242,-6.969242868466121,goodQA,lower,low,no,land,no
209,0.4417,-36.464254296260016,-6.978236074388719,goodQA,decreasing1,low,yes,land,no
210,0.502,-36.45519397485018,-6.978236074388719,goodQA,lower,low,no,land,no
211,0.4736,-36.44613365344035,-6.978236074388719,goodQA,lower,low,no,land,no
212,0.4348,-36.43707333203052,-6.978236074388719,goodQA,lower,low,no,shorelines,no
213,0.3993,-36.42801301062068,-6.978236074388719,goodQA,lower,low,no,shorelines,no
214,0.5028,-36.418952689210855,-6.978236074388719,goodQA,lower,low,no,shorelines,no
215,0.4624,-36.40989236780102,-6.978236074388719,goodQA,lower,low,no,shorelines,no
216,0.4722,-36.40083204639119,-6.978236074388719,goodQA,lower,low,no,shorelines,no
217,0.4702,-36.39177172498135,-6.978236074388719,goodQA,lower,low,no,land,no
218,0.4021,-36.464955305646676,-6.9872292803113165,goodQA,decreasing1,low,yes,land,no
219,0.4362,-36.45589481005612,-6.9872292803113165,goodQA,lower,low,no,land,no
220,0.4238,-36.446834314465555,-6.9872292803113165,goodQA,lower,low,no,land,no
221,0.4218,-36.437773818875,-6.9872292803113165,goodQA,lower,low,no,shorelines,no
222,0.4323,-36.428713323284434,-6.9872292803113165,goodQA,lower,low,no,shorelines,no
223,0.4452,-36.41965282769388,-6.9872292803113165,goodQA,lower,low,no,shorelines,no
224,0.4575,-36.41059233210331,-6.9872292803113165,goodQA,lower,low,no,shorelines,no
225,0.5067,-36.401531836512746,-6.9872292803113165,goodQA,lower,low,no,shorelines,no
226,0.4076,-36.45659657039921,-6.996222486233915,goodQA,lower,low,no,land,no
227,0.4377,-36.42941456039556,-6.996222486233915,goodQA,lower,low,no,shorelines,no
